Breed,FCI,GroupId,GroupName,SectionId,SectionName,VarietyCode,VarietyName,URL
CANE DA PASTORE AUSTRALIANO KELPIE,293,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-australiano-kelpie
OTTERHOUND,294,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/otterhound
HARRIER,295,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/harrier
CANE DA PASTORE SCOZZESE A PELO CORTO,296,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-scozzese-a-pelo-corto
BORDER COLLIE,297,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/border-collie
LAGOTTO ROMAGNOLO,298,8,CANI DA RIPORTO CANI DA CERCA CANI DA ACQUA,3,CANI DA ACQUA,,,https://www.enci.it/libro-genealogico/razze/lagotto-romagnolo
SEGUGIO TEDESCO,299,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/segugio-tedesco
BLACK AND TAN COONHOUND,300,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/black-and-tan-coonhound
AMERICAN WATER SPANIEL,301,8,CANI DA RIPORTO CANI DA CERCA CANI DA ACQUA,3,CANI DA ACQUA,,,https://www.enci.it/libro-genealogico/razze/american-water-spaniel
IRISH GLEN OF IMAAL TERRIER,302,3,TERRIER,1,TERRIER DI TAGLIA GRANDE E MEDIA,,,https://www.enci.it/libro-genealogico/razze/irish-glen-of-imaal-terrier
FOXHOUND AMERICANO,303,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/foxhound-americano
LAIKA RUSSO-EUROPEO,304,5,CANI TIPO SPITZ E TIPO PRIMITIVO,2,CANI NORDICI DA CACCIA,,,https://www.enci.it/libro-genealogico/razze/laika-russo-europeo
LAIKA DELLA SIBERIA ORIENTALE,305,5,CANI TIPO SPITZ E TIPO PRIMITIVO,2,CANI NORDICI DA CACCIA,,,https://www.enci.it/libro-genealogico/razze/laika-della-siberia-orientale
LAIKA DELLA SIBERIA OCCIDENTALE,306,5,CANI TIPO SPITZ E TIPO PRIMITIVO,2,CANI NORDICI DA CACCIA,,,https://www.enci.it/libro-genealogico/razze/laika-della-siberia-occidentale
AZAWAKH,307,10,LEVRIERI,3,LEVRIERI A PELO CORTO,,,https://www.enci.it/libro-genealogico/razze/azawakh
SMOUSHOUND OLANDESE,308,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,1,TIPO PINSCHER E SCHNAUZER,,,https://www.enci.it/libro-genealogico/razze/smoushound-olandese
SHAR PEI,309,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/shar-pei
PERRO SIN PELO DEL PERU',310,5,CANI TIPO SPITZ E TIPO PRIMITIVO,6,TIPO PRIMITIVO,A,"GRANDE",https://www.enci.it/libro-genealogico/razze/perro-sin-pelo-del-peru
PERRO SIN PELO DEL PERU',310,5,CANI TIPO SPITZ E TIPO PRIMITIVO,6,TIPO PRIMITIVO,B,"MEDIO",https://www.enci.it/libro-genealogico/razze/perro-sin-pelo-del-peru
PERRO SIN PELO DEL PERU',310,5,CANI TIPO SPITZ E TIPO PRIMITIVO,6,TIPO PRIMITIVO,C,"PICCOLO",https://www.enci.it/libro-genealogico/razze/perro-sin-pelo-del-peru
CANE LUPO DI SAARLOOS,311,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-lupo-di-saarloos
NOVA SCOTIA DUCK TOLLING RETRIEVER,312,8,CANI DA RIPORTO CANI DA CERCA CANI DA ACQUA,1,CANI DA RIPORTO,,,https://www.enci.it/libro-genealogico/razze/nova-scotia-duck-tolling-retriever
SCHAPENDOES,313,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/schapendoes
KOOIKERHONDJE,314,8,CANI DA RIPORTO CANI DA CERCA CANI DA ACQUA,2,CANI DA CERCA,,,https://www.enci.it/libro-genealogico/razze/kooikerhondje
BROHOLMER,315,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/broholmer
FRANCAIS BLANC E ORANGE,316,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/francais-blanc-e-orange
KAI,317,5,CANI TIPO SPITZ E TIPO PRIMITIVO,5,SPITZ ASIATICI E RAZZE AFFINI,,,https://www.enci.it/libro-genealogico/razze/kai
KISHU,318,5,CANI TIPO SPITZ E TIPO PRIMITIVO,5,SPITZ ASIATICI E RAZZE AFFINI,,,https://www.enci.it/libro-genealogico/razze/kishu
SHIKOKU,319,5,CANI TIPO SPITZ E TIPO PRIMITIVO,5,SPITZ ASIATICI E RAZZE AFFINI,,,https://www.enci.it/libro-genealogico/razze/shikoku
BRACCO SLOVACCO A PELO DURO,320,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/bracco-slovacco-a-pelo-duro
CANE DA PASTORE MALLORQUIN,321,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,A,"A PELO CORTO",https://www.enci.it/libro-genealogico/razze/cane-da-pastore-mallorquin
CANE DA PASTORE MALLORQUIN,321,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,B,"A PELO LUNGO",https://www.enci.it/libro-genealogico/razze/cane-da-pastore-mallorquin
GRAND ANGLO FRANCAIS TRICOLORE,322,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/grand-anglo-francais-tricolore
GRAND ANGLO FRANCAIS BLANC ET NOIR,323,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/grand-anglo-francais-blanc-et-noir
GRAND ANGLO FRANCAIS BLANC ET ORANGE,324,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/grand-anglo-francais-blanc-et-orange
ANGLO FRANCAIS DE PETITE VENERIE,325,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/anglo-francais-de-petite-venerie
CANE DA PASTORE DELLA RUSSIA MERIDIONALE,326,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-della-russia-meridionale
TERRIER NERO RUSSO,327,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,1,TIPO PINSCHER E SCHNAUZER,,,https://www.enci.it/libro-genealogico/razze/terrier-nero-russo
CANE DA PASTORE DEL CAUCASO,328,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-del-caucaso
PODENCO CANARIO,329,5,CANI TIPO SPITZ E TIPO PRIMITIVO,7,TIPO PRIMITIVO DA CACCIA,,,https://www.enci.it/libro-genealogico/razze/podenco-canario
SETTER IRLANDESE ROSSO-BIANCO,330,7,CANI DA FERMA,2,CANI DA FERMA BRITANNICI,,,https://www.enci.it/libro-genealogico/razze/setter-irlandese-rosso-bianco
KANGAL COBAN KOPEGI,331,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/kangal-coban-kopegi
CANE LUPO CECOSLOVACCO,332,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-lupo-cecoslovacco
LEVRIERO POLACCO,333,10,LEVRIERI,3,LEVRIERI A PELO CORTO,,,https://www.enci.it/libro-genealogico/razze/levriero-polacco
KOREA JINDO DOG,334,5,CANI TIPO SPITZ E TIPO PRIMITIVO,5,SPITZ ASIATICI E RAZZE AFFINI,,,https://www.enci.it/libro-genealogico/razze/korea-jindo-dog
CANE DA PASTORE DELL'ASIA CENTRALE,335,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-dell-asia-centrale
PERRO DE AGUA ESPANOL,336,8,CANI DA RIPORTO CANI DA CERCA CANI DA ACQUA,3,CANI DA ACQUA,,,https://www.enci.it/libro-genealogico/razze/perro-de-agua-espanol
SEGUGIO ITALIANO A PELO RASO,337,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/segugio-italiano-a-pelo-raso
THAI RIDGEBACK DOG,338,5,CANI TIPO SPITZ E TIPO PRIMITIVO,8,TIPO PRIMITIVO DA CACCIA CON UNA CRESTA SUL DORSO,,,https://www.enci.it/libro-genealogico/razze/thai-ridgeback-dog
PARSON RUSSELL TERRIER,339,3,TERRIER,1,TERRIER DI TAGLIA GRANDE E MEDIA,,,https://www.enci.it/libro-genealogico/razze/parson-russell-terrier
CAO FILA DE SAO MIGUEL,340,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/cao-fila-de-sao-miguel
TERRIER BRAZILEIRO,341,3,TERRIER,1,TERRIER DI TAGLIA GRANDE E MEDIA,,,https://www.enci.it/libro-genealogico/razze/terrier-brazileiro
AUSTRALIAN SHEPHERD,342,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/australian-shepherd
CANE CORSO,343,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/cane-corso
AKITA AMERICANO,344,5,CANI TIPO SPITZ E TIPO PRIMITIVO,5,SPITZ ASIATICI E RAZZE AFFINI,,,https://www.enci.it/libro-genealogico/razze/akita-americano
JACK RUSSELL TERRIER,345,3,TERRIER,2,TERRIER DI PICCOLA TAGLIA (GAMBA CORTA),,,https://www.enci.it/libro-genealogico/razze/jack-russell-terrier
PRESA CANARIO,346,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/presa-canario
PASTORE SVIZZERO BIANCO,347,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/pastore-svizzero-bianco
TAIWAN DOG,348,5,CANI TIPO SPITZ E TIPO PRIMITIVO,7,TIPO PRIMITIVO DA CACCIA,,,https://www.enci.it/libro-genealogico/razze/taiwan-dog
ROMANIAN MIORITIC SHEPERD DOG,349,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/romanian-mioritic-sheperd-dog
ROMANIAN CARPATHIAN SHEPERD DOG,350,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/romanian-carpathian-sheperd-dog
AUSTRALIAN STUMPY TAIL CATTLE DOG,351,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),2,CANI DA BOVARI (ESCLUSO BOVARI SVIZZERI),,,https://www.enci.it/libro-genealogico/razze/australian-stumpy-tail-cattle-dog
RUSSIAN TOY,352,9,CANI DA COMPAGNIA,9,SPANIEL NANI CONTINENTALI,A,"PELO CORTO",https://www.enci.it/libro-genealogico/razze/russian-toy
RUSSIAN TOY,352,9,CANI DA COMPAGNIA,9,SPANIEL NANI CONTINENTALI,B,"PELO LUNGO",https://www.enci.it/libro-genealogico/razze/russian-toy
CIMARRON URUGUAYO,353,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/cimarron-uruguayo
GONCZY POLSKI,354,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/gonczy-polski
TORNJAK,355,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/tornjak
DANSK-SVENSK GARDSHUND,356,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,1,TIPO PINSCHER E SCHNAUZER,,,https://www.enci.it/libro-genealogico/razze/dansk-svensk-gardshund
CIOBANESC ROMANESC DE BUCOVINA,357,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/ciobanesc-romanesc-de-bucovina
THAI BANGKAEW DOG,358,5,CANI TIPO SPITZ E TIPO PRIMITIVO,5,SPITZ ASIATICI E RAZZE AFFINI,,,https://www.enci.it/libro-genealogico/razze/thai-bangkaew-dog
BULL TERRIER INGLESE MINIATURA,359,3,TERRIER,3,TERRIER DI TIPO BULL (GAMBA LUNGA),,,https://www.enci.it/libro-genealogico/razze/bull-terrier-inglese-miniatura
LANCASHIRE HEELER,360,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/lancashire-heeler
SEGUGIO MAREMMANO,361,6,SEGUGI E CANI PER PISTA DI SANGUE,2,SEGUGI E CANI PER PISTA DI SANGUE,A,"A PELO FORTE",https://www.enci.it/libro-genealogico/razze/segugio-maremmano
SEGUGIO MAREMMANO,361,6,SEGUGI E CANI PER PISTA DI SANGUE,2,SEGUGI E CANI PER PISTA DI SANGUE,B,"A PELO RASO",https://www.enci.it/libro-genealogico/razze/segugio-maremmano
ANJING KINTAMANI-BALI,362,5,CANI TIPO SPITZ E TIPO PRIMITIVO,5,SPITZ ASIATICI E RAZZE AFFINI,,,https://www.enci.it/libro-genealogico/razze/anjing-kintamani-bali
PRAZSKY KRYSARIK,363,9,CANI DA COMPAGNIA,9,SPANIEL NANI CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/prazsky-krysarik
CHODSKÝ PES (CZ),364,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/chodsky-pes-cz
YAKUTSKAYA LAIKA,365,5,Cani di tipo Spitz e di tipo primitivo,1,Cani nordici da slitta,,,https://www.enci.it/libro-genealogico/razze/yakutskaya-laika
EESTI HAGIJAS,366,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/eesti-hagijas
MINIATURE AMERICAN SHEPHERD,367,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/miniature-american-shepherd
CAO DE GADO TRANSMONTANO,368,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,TIPO CANE DA MONTAGNA,,,https://www.enci.it/libro-genealogico/razze/cao-de-gado-transmontano
CONTINENTAL BULLDOG,369,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,CANI DA MONTAGNA,,,https://www.enci.it/libro-genealogico/razze/continental-bulldog
GOS RATER VALENCIA,370,3,TERRIER,1,TERRIER DI TAGLIA GRANDE E MEDIA,,,https://www.enci.it/libro-genealogico/razze/gos-rater-valencia
SEGUGIO DELL'APPENNINO,901,6,SEGUGI E CANI PER PISTA DI SANGUE,2,SEGUGI E CANI PER PISTA DI SANGUE,A,"A PELO FORTE",https://www.enci.it/libro-genealogico/razze/segugio-dell-appennino
SEGUGIO DELL'APPENNINO,901,6,SEGUGI E CANI PER PISTA DI SANGUE,2,SEGUGI E CANI PER PISTA DI SANGUE,B,"A PELO RASO",https://www.enci.it/libro-genealogico/razze/segugio-dell-appennino
CANE FONNESE,902,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/cane-fonnese
MASTINO SICILIANO/CANE DI MANNARA,903,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/mastino-siciliano-cane-di-mannara
CANE DA PASTORE DELLA SILA,904,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-della-sila
CANE DA PASTORE DI OROPA,905,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-di-oropa
SPINO DEGLI IBLEI,906,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/spino-degli-iblei
PASTORE DELLA LESSINIA E DEL LAGORAI,907,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/pastore-della-lessinia-e-del-lagorai
CANE DELLE ALPI APUANE,908,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-delle-alpi-apuane
